Location_ID,LocationNumber,BranchID,AddressLine1,State,County,Latitude,Longitude
L_5589,3,B_5589,917 Main St,TX,Harris,26.9009,-94.7352
L_5590,3,B_5590,3726 Main St,TX,Travis,33.303,-94.9363
L_5591,1,B_5591,3218 Main St,TX,Cameron,30.5997,-96.5595
L_5592,1,B_5592,4760 Main St,TX,Nueces,,
L_5593,3,B_5593,6511 Main St,TX,Cameron,27.4942,-96.8821
L_5594,2,B_5594,6080 Main St,TX,McLennan,31.5036,-103.0816
L_5595,1,B_5595,4160 Main St,TX,Harris,28.6942,-104.0972
L_5596,1,B_5596,3774 Main St,TX,Travis,33.3451,-105.7774
L_5597,1,B_5597,6926 Main St,TX,Cameron,35.0026,-101.9544
L_5598,1,B_5598,3427 Main St,TX,Harris,28.6987,-97.1707
L_5599,1,B_5599,4001 Main St,TX,Travis,27.2934,-98.9773
L_5600,2,B_5600,206 Main St,TX,Travis,26.9242,-103.4853
L_5601,3,B_5601,5272 Main St,TX,Dallas,34.8021,-99.8217
L_5602,2,B_5602,7996 Main St,TX,Galveston,35.6154,-100.561
L_5603,3,B_5603,6134 Main St,TX,Travis,27.2943,-100.4936
L_5604,3,B_5604,5058 Main St,TX,McLennan,36.2199,-101.6959
L_5605,3,B_5605,3270 Main St,TX,Nueces,35.0017,-104.5914
L_5606,2,B_5606,7726 Main St,TX,Galveston,,
L_5607,2,B_5607,967 Main St,TX,Dallas,31.6342,-97.3226
L_5608,2,B_5608,147 Main St,TX,Galveston,34.3375,-102.3905
L_5609,2,B_5609,9564 Main St,TX,Galveston,34.266,-98.8618
L_5610,2,B_5610,8951 Main St,TX,Travis,33.6747,-93.9044
L_5611,1,B_5611,4717 Main St,TX,McLennan,29.0369,-99.4902
L_5612,1,B_5612,2058 Main St,TX,Travis,31.0712,-100.9484
L_5613,2,B_5613,6745 Main St,TX,Cameron,34.6758,-104.0026
L_5614,3,B_5614,4417 Main St,TX,McLennan,28.036,-103.5283
L_5615,2,B_5615,3922 Main St,TX,Cameron,32.1084,-99.2877
L_5616,3,B_5616,7486 Main St,TX,McLennan,29.5909,-101.9106
L_5617,1,B_5617,7455 Main St,TX,Harris,26.4116,-102.1422
L_5618,3,B_5618,640 Main St,TX,Travis,33.4656,-97.8818
L_5619,2,B_5619,2503 Main St,TX,Cameron,28.7418,-95.0272
L_5620,3,B_5620,1671 Main St,TX,Dallas,29.3689,-100.0047
L_5621,2,B_5621,7676 Main St,TX,Nueces,33.6671,-99.6517
L_5622,3,B_5622,275 Main St,TX,Galveston,31.5939,-93.8581
L_5623,1,B_5623,4516 Main St,TX,Harris,30.4785,-96.2021
L_5624,1,B_5624,7322 Main St,TX,Cameron,,
L_5625,3,B_5625,1107 Main St,TX,Dallas,34.2373,-106.3643
L_5626,1,B_5626,1923 Main St,TX,Nueces,30.0575,-104.9582
L_5627,2,B_5627,3113 Main St,TX,Nueces,27.6006,-102.6026
L_5628,2,B_5628,5687 Main St,TX,Travis,28.1188,-96.3802
L_5629,1,B_5629,2879 Main St,TX,McLennan,35.1614,-96.9438
L_5630,2,B_5630,9140 Main St,TX,Cameron,,
L_5631,2,B_5631,3769 Main St,TX,Travis,32.0659,-104.3891
L_5632,1,B_5632,3576 Main St,TX,Nueces,27.7642,-102.0102
L_5633,2,B_5633,9363 Main St,TX,Travis,33.8783,-99.614
L_5634,1,B_5634,7811 Main St,TX,Harris,34.3152,-94.3669
L_5635,2,B_5635,1616 Main St,TX,Cameron,33.8992,-93.646
L_5636,3,B_5636,7457 Main St,TX,Dallas,30.5853,-99.3626
L_5637,3,B_5637,8932 Main St,TX,Nueces,33.9371,-95.0614
L_5638,2,B_5638,6229 Main St,TX,Cameron,26.7698,-94.2105
L_5639,3,B_5639,6337 Main St,TX,Harris,28.4288,-103.0168
L_5640,3,B_5640,8770 Main St,TX,Dallas,28.876,-99.0885
L_5641,2,B_5641,1876 Main St,TX,Harris,34.2323,-98.6682
L_5642,2,B_5642,7538 Main St,TX,Galveston,30.0203,-95.7077
L_5643,2,B_5643,6302 Main St,TX,McLennan,30.5442,-104.8396
L_5644,1,B_5644,7381 Main St,TX,McLennan,30.064,-103.1642
L_5645,1,B_5645,6243 Main St,TX,McLennan,34.6922,-102.1107
L_5646,1,B_5646,703 Main St,TX,Galveston,36.1027,-101.8669
L_5647,1,B_5647,5909 Main St,TX,Nueces,26.5143,-95.649
L_5648,2,B_5648,1646 Main St,TX,Nueces,26.0008,-103.566
L_5649,3,B_5649,8186 Main St,TX,Galveston,,
L_5650,2,B_5650,3978 Main St,TX,McLennan,33.6894,-105.4943
L_5651,2,B_5651,9320 Main St,TX,McLennan,28.1498,-101.7434
L_5652,2,B_5652,4015 Main St,TX,Dallas,27.9485,-98.4887
L_5653,2,B_5653,600 Main St,TX,Dallas,27.2388,-102.6978
L_5654,2,B_5654,1233 Main St,TX,Travis,30.7614,-105.4624
L_5655,2,B_5655,1037 Main St,TX,Cameron,29.8908,-106.5242
L_5656,3,B_5656,5787 Main St,TX,Cameron,,
L_5657,3,B_5657,6048 Main St,TX,Cameron,35.7699,-104.7193
L_5658,2,B_5658,9761 Main St,TX,Harris,26.1988,-101.3603
L_5659,2,B_5659,1475 Main St,TX,Dallas,30.0825,-94.5026
L_5660,2,B_5660,6300 Main St,TX,Dallas,33.8075,-95.7145
L_5661,2,B_5661,9081 Main St,TX,Dallas,26.3874,-93.8194
L_5662,1,B_5662,3199 Main St,TX,Dallas,35.1123,-101.4789
L_5663,3,B_5663,4152 Main St,TX,Galveston,31.4252,-94.294
L_5664,3,B_5664,1306 Main St,TX,Travis,25.9105,-99.101
L_5665,2,B_5665,8097 Main St,TX,Dallas,28.2425,-104.3276
L_5666,1,B_5666,9747 Main St,TX,Nueces,26.7644,-95.7773
L_5667,1,B_5667,3571 Main St,TX,Harris,34.9741,-97.7798
L_5668,2,B_5668,6256 Main St,TX,Cameron,35.0806,-104.0032
L_5669,3,B_5669,4810 Main St,TX,Dallas,30.1909,-106.4372
L_5670,3,B_5670,8284 Main St,TX,Galveston,32.4042,-102.8912
L_5671,1,B_5671,557 Main St,TX,Nueces,,
L_5672,2,B_5672,8605 Main St,TX,Cameron,27.2682,-103.9793
L_5673,3,B_5673,9965 Main St,TX,McLennan,26.8608,-102.0285
L_5674,2,B_5674,4322 Main St,TX,McLennan,35.4292,-102.8311
L_5675,2,B_5675,5014 Main St,TX,Cameron,27.9039,-104.2593
L_5676,3,B_5676,807 Main St,TX,Travis,30.8276,-94.8786
L_5677,1,B_5677,6419 Main St,TX,McLennan,31.3999,-100.3564
L_5678,1,B_5678,5840 Main St,TX,Dallas,30.2964,-94.5665
L_5679,3,B_5679,4949 Main St,TX,Cameron,,
L_5680,1,B_5680,5915 Main St,TX,Galveston,28.0302,-103.3118
L_5681,3,B_5681,2545 Main St,TX,Travis,28.9278,-98.4298
L_5682,3,B_5682,5573 Main St,TX,Nueces,,
L_5683,2,B_5683,9454 Main St,TX,Dallas,28.7686,-100.9858
L_5684,3,B_5684,3419 Main St,TX,McLennan,26.5432,-102.3059
L_5685,2,B_5685,6139 Main St,TX,Harris,31.2741,-100.8179
L_5686,3,B_5686,7752 Main St,TX,Dallas,36.4787,-95.6498
L_5687,2,B_5687,451 Main St,TX,Harris,32.3858,-104.1269
L_5688,3,B_5688,8250 Main St,TX,Nueces,27.7554,-95.0431
L_5689,2,B_5689,6361 Main St,TX,Harris,28.1454,-102.5698
L_5690,1,B_5690,6140 Main St,TX,Nueces,26.6321,-100.0996
L_5691,2,B_5691,209 Main St,TX,Travis,28.1436,-102.0759
L_5692,2,B_5692,9546 Main St,TX,Galveston,34.3186,-100.0371
L_5693,3,B_5693,4375 Main St,TX,McLennan,29.9593,-103.2526
L_5694,3,B_5694,6521 Main St,TX,McLennan,31.9019,-93.5336
L_5695,3,B_5695,3047 Main St,TX,Dallas,27.5709,-95.1487
L_5696,3,B_5696,302 Main St,TX,Cameron,29.756,-103.6473
L_5697,1,B_5697,7783 Main St,TX,McLennan,34.8101,-104.8077
L_5698,3,B_5698,8914 Main St,TX,Travis,31.7857,-106.0568
L_5699,3,B_5699,5348 Main St,TX,McLennan,33.1639,-104.3343
L_5700,2,B_5700,7069 Main St,TX,Dallas,31.3182,-96.9854
L_5701,1,B_5701,2511 Main St,TX,McLennan,28.6486,-98.0478
L_5702,1,B_5702,3086 Main St,TX,Galveston,25.8344,-102.1604
L_5703,3,B_5703,7475 Main St,TX,Nueces,29.4082,-94.9982
L_5704,1,B_5704,1913 Main St,TX,Harris,35.8966,-104.3156
L_5705,2,B_5705,9618 Main St,TX,Harris,28.7802,-102.3911
L_5706,3,B_5706,2723 Main St,TX,Nueces,25.9712,-96.1451
L_5707,2,B_5707,6828 Main St,TX,Harris,28.158,-99.6094
L_5708,1,B_5708,527 Main St,TX,Galveston,30.3725,-102.6081
L_5709,3,B_5709,2208 Main St,TX,Travis,34.8568,-98.2803
L_5710,2,B_5710,6375 Main St,TX,Dallas,33.6863,-102.7538
L_5711,2,B_5711,1162 Main St,TX,Galveston,36.0312,-99.7546
L_5712,2,B_5712,2087 Main St,TX,Dallas,28.7511,-100.6128
L_5713,2,B_5713,9293 Main St,TX,Travis,30.0391,-101.6852
L_5714,3,B_5714,7245 Main St,TX,Galveston,30.6297,-98.0611
L_5715,2,B_5715,8497 Main St,TX,McLennan,34.9607,-95.092
L_5716,2,B_5716,427 Main St,TX,Cameron,30.2308,-100.4777
L_5717,1,B_5717,2025 Main St,TX,Travis,33.07,-101.5211
L_5718,3,B_5718,532 Main St,TX,Harris,31.7219,-96.0003
L_5719,1,B_5719,3709 Main St,TX,Galveston,26.5184,-97.9655
L_5720,3,B_5720,7243 Main St,TX,Travis,35.2403,-105.4586
L_5721,3,B_5721,152 Main St,TX,Travis,29.7886,-99.8204
L_5722,2,B_5722,9727 Main St,TX,Galveston,26.1591,-105.8165
L_5723,1,B_5723,1214 Main St,TX,Harris,35.6922,-104.4131
L_5724,2,B_5724,9759 Main St,TX,Nueces,25.9187,-99.827
L_5725,1,B_5725,4660 Main St,TX,Harris,33.2633,-98.0875
L_5726,2,B_5726,9467 Main St,TX,Travis,34.7626,-101.5557
L_5727,2,B_5727,157 Main St,TX,Dallas,28.9036,-103.5059
L_5728,3,B_5728,9205 Main St,TX,Nueces,35.2406,-106.1642
L_5729,1,B_5729,1201 Main St,TX,Nueces,28.2385,-103.3515
L_5730,3,B_5730,7757 Main St,TX,Travis,28.657,-101.035
L_5731,2,B_5731,902 Main St,TX,Galveston,28.0606,-101.4077
L_5732,1,B_5732,902 Main St,TX,Galveston,32.9248,-106.3085
L_5733,3,B_5733,3316 Main St,TX,Galveston,33.299,-94.9716
L_5734,1,B_5734,2327 Main St,TX,Harris,,
L_5735,1,B_5735,8285 Main St,TX,McLennan,35.7833,-104.2022
L_5736,2,B_5736,6755 Main St,TX,Galveston,30.1903,-95.3652
L_5737,1,B_5737,2853 Main St,TX,Galveston,32.6734,-96.4331
L_5738,2,B_5738,8740 Main St,TX,Nueces,34.0507,-100.6772
L_5739,1,B_5739,495 Main St,TX,Dallas,32.7234,-100.9551
L_5740,1,B_5740,5747 Main St,TX,Dallas,28.1329,-96.6449
L_5741,3,B_5741,8683 Main St,TX,Travis,33.0359,-96.0108
L_5742,3,B_5742,7666 Main St,TX,Travis,26.2996,-100.4335
L_5743,2,B_5743,7717 Main St,TX,Travis,27.9961,-101.1673
L_5744,1,B_5744,8143 Main St,TX,Galveston,34.5013,-97.4775
L_5745,1,B_5745,8222 Main St,TX,Dallas,33.2215,-95.2232
L_5746,3,B_5746,915 Main St,TX,Travis,31.1898,-100.2913
L_5747,1,B_5747,1486 Main St,TX,Dallas,30.0779,-96.8812
L_5748,2,B_5748,4647 Main St,TX,Galveston,36.4385,-102.3732
L_5749,3,B_5749,9744 Main St,TX,Nueces,,
L_5750,3,B_5750,7704 Main St,TX,Galveston,29.0387,-104.7915
L_5751,1,B_5751,2297 Main St,TX,Travis,34.6643,-97.5025
L_5752,2,B_5752,6419 Main St,TX,Galveston,,
L_5753,1,B_5753,8398 Main St,TX,Galveston,31.8031,-96.5786
L_5754,1,B_5754,2220 Main St,TX,Dallas,33.9838,-99.4596
L_5755,1,B_5755,1747 Main St,TX,McLennan,30.0958,-97.1249
L_5756,1,B_5756,1823 Main St,TX,Harris,,
L_5757,3,B_5757,9326 Main St,TX,Travis,29.9811,-104.1527
L_5758,1,B_5758,5602 Main St,TX,Cameron,,
L_5759,1,B_5759,7092 Main St,TX,McLennan,26.5461,-96.6046
L_5760,1,B_5760,9928 Main St,TX,Nueces,36.0951,-94.8583
L_5761,1,B_5761,6673 Main St,TX,Cameron,,
L_5762,3,B_5762,5112 Main St,TX,Travis,27.8507,-95.9944
L_5763,3,B_5763,7210 Main St,TX,McLennan,32.0205,-96.5557
L_5764,1,B_5764,561 Main St,TX,Galveston,32.3881,-97.785
L_5765,2,B_5765,8142 Main St,TX,Travis,31.8632,-99.5717
L_5766,2,B_5766,7466 Main St,TX,McLennan,27.5092,-105.028
L_5767,2,B_5767,3414 Main St,TX,Harris,33.316,-93.9483
L_5768,1,B_5768,5309 Main St,TX,Galveston,34.067,-103.5427
L_5769,2,B_5769,9842 Main St,TX,Travis,26.7677,-96.9383
L_5770,3,B_5770,6031 Main St,TX,Nueces,31.5127,-95.8271
L_5771,1,B_5771,6495 Main St,TX,Nueces,28.6078,-101.2916
L_5772,2,B_5772,9323 Main St,TX,Travis,28.9237,-106.2043
L_5773,3,B_5773,1936 Main St,TX,McLennan,33.4822,-98.8532
L_5774,2,B_5774,9813 Main St,TX,Travis,33.1505,-97.8902
L_5775,3,B_5775,2840 Main St,TX,Cameron,26.7319,-96.4988
L_5776,1,B_5776,2546 Main St,TX,Galveston,29.0366,-93.6367
L_5777,3,B_5777,704 Main St,TX,Dallas,32.2361,-106.3475
L_5778,1,B_5778,5901 Main St,TX,Nueces,34.0934,-98.6025
L_5779,2,B_5779,2068 Main St,TX,McLennan,30.2785,-106.2491
L_5780,3,B_5780,3453 Main St,TX,Harris,27.7221,-98.5182
L_5781,2,B_5781,6135 Main St,TX,Travis,34.5689,-100.8466
L_5782,3,B_5782,6674 Main St,TX,Galveston,,
L_5783,1,B_5783,4034 Main St,TX,Travis,28.5656,-98.6449
L_5784,1,B_5784,9421 Main St,TX,Harris,36.4929,-103.5608
L_5785,2,B_5785,7629 Main St,TX,Galveston,33.7447,-102.959
L_5786,2,B_5786,4725 Main St,TX,Harris,34.4854,-97.4644
L_5787,3,B_5787,8794 Main St,TX,Galveston,33.223,-95.8315
L_5788,2,B_5788,2962 Main St,TX,Dallas,26.6062,-97.1067
L_5789,2,B_5789,5862 Main St,TX,Nueces,,
L_5790,1,B_5790,835 Main St,TX,Galveston,35.0023,-106.5269
L_5791,3,B_5791,898 Main St,TX,Harris,36.0062,-103.0489
L_5792,2,B_5792,8226 Main St,TX,McLennan,28.1732,-105.1079
L_5793,1,B_5793,5947 Main St,TX,Nueces,31.4464,-95.2856
L_5794,1,B_5794,1834 Main St,TX,Cameron,35.6562,-105.2513
L_5795,3,B_5795,7053 Main St,TX,Dallas,32.7603,-103.291
L_5796,2,B_5796,7750 Main St,TX,Travis,34.0647,-94.5348
L_5797,1,B_5797,4452 Main St,TX,Dallas,32.8424,-94.7936
L_5798,2,B_5798,8700 Main St,TX,Dallas,32.7983,-105.3797
L_5799,3,B_5799,6916 Main St,TX,Travis,25.8158,-94.2928
L_5800,1,B_5800,7847 Main St,TX,Galveston,27.0245,-105.8874
L_5801,1,B_5801,3198 Main St,TX,Dallas,32.2101,-104.5554
L_5802,2,B_5802,6049 Main St,TX,Nueces,26.2551,-95.0742
L_5803,2,B_5803,8969 Main St,TX,Dallas,27.9784,-99.8774
L_5804,2,B_5804,2076 Main St,TX,McLennan,31.5718,-99.8197
L_5805,3,B_5805,9127 Main St,TX,Nueces,36.0821,-105.7408
L_5806,3,B_5806,2241 Main St,TX,McLennan,27.5049,-104.6321
L_5807,2,B_5807,1951 Main St,TX,Nueces,35.9208,-99.3915
L_5808,2,B_5808,8129 Main St,TX,Harris,34.0432,-95.6887
L_5809,3,B_5809,8236 Main St,TX,Travis,34.8142,-102.3261
L_5810,2,B_5810,4394 Main St,TX,Nueces,32.8675,-106.3479
L_5811,2,B_5811,8449 Main St,TX,Nueces,,
L_5812,1,B_5812,7460 Main St,TX,Galveston,32.0002,-102.1607
L_5813,1,B_5813,4722 Main St,TX,Galveston,32.665,-100.4833
L_5814,1,B_5814,8277 Main St,TX,Harris,26.6053,-99.5281
L_5815,3,B_5815,7491 Main St,TX,Galveston,32.138,-105.1284
L_5816,3,B_5816,4011 Main St,TX,Cameron,35.3695,-95.3526
L_5817,3,B_5817,6224 Main St,TX,Cameron,30.8531,-101.4659
L_5818,1,B_5818,5557 Main St,TX,Galveston,,
L_5819,2,B_5819,9112 Main St,TX,Cameron,,
L_5820,1,B_5820,5128 Main St,TX,McLennan,27.2281,-106.3807
L_5821,2,B_5821,3641 Main St,TX,Cameron,30.6823,-98.2736
L_5822,2,B_5822,8898 Main St,TX,Galveston,36.4386,-101.0812
L_5823,2,B_5823,3953 Main St,TX,Galveston,35.2413,-102.924
L_5824,1,B_5824,6208 Main St,TX,Cameron,34.3928,-101.6025
L_5825,3,B_5825,6434 Main St,TX,Harris,32.6686,-102.2245
L_5826,1,B_5826,9581 Main St,TX,Harris,34.5881,-100.2524
L_5827,2,B_5827,9770 Main St,TX,Dallas,25.8628,-104.2598
L_5828,1,B_5828,7795 Main St,TX,Galveston,28.959,-97.9288
L_5829,2,B_5829,2134 Main St,TX,Galveston,28.9913,-97.9851
L_5830,2,B_5830,3007 Main St,TX,Nueces,30.1637,-106.3568
L_5831,2,B_5831,5845 Main St,TX,Galveston,,
L_5832,1,B_5832,2469 Main St,TX,McLennan,35.7086,-94.0656
L_5833,2,B_5833,691 Main St,TX,Cameron,28.4605,-104.2074
L_5834,2,B_5834,1414 Main St,TX,Nueces,31.8977,-101.2936
L_5835,1,B_5835,3379 Main St,TX,Galveston,33.3351,-103.326
L_5836,2,B_5836,1108 Main St,TX,McLennan,29.8309,-96.6303
L_5837,3,B_5837,6325 Main St,TX,Dallas,25.8082,-94.5704
L_5838,2,B_5838,4264 Main St,TX,Nueces,29.8171,-104.8583
L_5839,3,B_5839,7076 Main St,TX,Cameron,33.1799,-106.0494
L_5840,3,B_5840,9568 Main St,TX,Cameron,33.2729,-101.0336
L_5841,3,B_5841,2116 Main St,TX,Travis,31.1632,-105.563
L_5842,2,B_5842,2536 Main St,TX,Galveston,30.5039,-101.7895
L_5843,3,B_5843,6350 Main St,TX,Nueces,33.0725,-93.8812
L_5844,2,B_5844,8142 Main St,TX,Cameron,34.6496,-103.0371
L_5845,1,B_5845,1933 Main St,TX,Harris,31.2572,-104.676
L_5846,3,B_5846,9558 Main St,TX,Nueces,33.4703,-100.6818
L_5847,1,B_5847,1558 Main St,TX,Harris,31.3401,-102.9786
L_5848,1,B_5848,9415 Main St,TX,Galveston,30.1989,-93.5123
L_5849,1,B_5849,6985 Main St,TX,McLennan,36.0798,-103.5762
L_5850,3,B_5850,9689 Main St,TX,Harris,,
L_5851,3,B_5851,9524 Main St,TX,Nueces,30.7604,-96.4414
L_5852,1,B_5852,3199 Main St,TX,Nueces,30.163,-98.9325
L_5853,1,B_5853,3554 Main St,TX,Cameron,,
L_5854,1,B_5854,6154 Main St,TX,Harris,31.8663,-100.2517
L_5855,1,B_5855,4015 Main St,TX,Dallas,35.5517,-94.9742
L_5856,1,B_5856,715 Main St,TX,Cameron,27.2433,-105.9385
L_5857,2,B_5857,3587 Main St,TX,Dallas,28.5453,-98.6767
L_5858,1,B_5858,1350 Main St,TX,Dallas,29.9404,-104.4282
L_5859,1,B_5859,4119 Main St,TX,Harris,32.4327,-106.4549
L_5860,3,B_5860,9194 Main St,TX,Harris,26.5776,-100.6565
L_5861,3,B_5861,7937 Main St,TX,Nueces,32.0425,-104.2823
L_5862,2,B_5862,9222 Main St,TX,Galveston,29.8334,-93.693
L_5863,3,B_5863,3651 Main St,TX,Galveston,35.9434,-97.9893
L_5864,2,B_5864,748 Main St,TX,McLennan,27.4512,-94.6159
L_5865,2,B_5865,5358 Main St,TX,Harris,35.9794,-99.4191
L_5866,1,B_5866,6544 Main St,TX,Cameron,33.841,-96.9741
L_5867,3,B_5867,8789 Main St,TX,Cameron,30.078,-99.8565
L_5868,3,B_5868,2272 Main St,TX,Galveston,30.6251,-104.1465
L_5869,3,B_5869,8547 Main St,TX,Galveston,30.442,-102.6555
L_5870,1,B_5870,7922 Main St,TX,Dallas,28.4435,-99.72
L_5871,3,B_5871,6226 Main St,TX,Dallas,26.3228,-94.1874
L_5872,2,B_5872,3903 Main St,TX,Cameron,35.3788,-95.9484
L_5873,3,B_5873,3957 Main St,TX,Cameron,,
L_5874,3,B_5874,5497 Main St,TX,Dallas,27.9415,-99.6848
L_5875,2,B_5875,5531 Main St,TX,Travis,27.8287,-96.5859
L_5876,1,B_5876,3015 Main St,TX,Galveston,,
L_5877,3,B_5877,7039 Main St,TX,Dallas,36.4042,-101.3279
L_5878,2,B_5878,2912 Main St,TX,Dallas,26.1138,-94.8519
L_5879,1,B_5879,972 Main St,TX,Harris,26.3315,-93.7766
L_5880,3,B_5880,2324 Main St,TX,Cameron,35.7504,-104.677
L_5881,1,B_5881,9901 Main St,TX,Nueces,33.7928,-105.7179
L_5882,2,B_5882,4634 Main St,TX,Dallas,34.2788,-96.8904
L_5883,1,B_5883,9092 Main St,TX,Harris,34.9261,-95.1936
L_5884,2,B_5884,8143 Main St,TX,McLennan,33.6227,-99.2113
L_5885,3,B_5885,4254 Main St,TX,Dallas,28.1297,-105.0515
L_5886,2,B_5886,7965 Main St,TX,Nueces,34.4833,-100.1062
L_5887,2,B_5887,8360 Main St,TX,Harris,32.6006,-99.4793
L_5888,1,B_5888,2129 Main St,TX,Nueces,,
L_5889,3,B_5889,1963 Main St,TX,Dallas,32.1284,-99.5241
L_5890,1,B_5890,3152 Main St,TX,McLennan,32.6954,-95.69
L_5891,2,B_5891,9250 Main St,TX,Dallas,29.9061,-104.507
L_5892,3,B_5892,2682 Main St,TX,Harris,35.8561,-104.8258
L_5893,3,B_5893,6706 Main St,TX,McLennan,35.5219,-102.2835
L_5894,2,B_5894,9781 Main St,TX,McLennan,36.1749,-98.0986
L_5895,2,B_5895,9754 Main St,TX,McLennan,26.395,-104.2073
L_5896,2,B_5896,3327 Main St,TX,Travis,29.4041,-103.5591
L_5897,1,B_5897,4857 Main St,TX,Harris,30.9839,-101.0112
L_5898,2,B_5898,6135 Main St,TX,Travis,32.3124,-96.1148
L_5899,1,B_5899,2102 Main St,TX,Nueces,28.5929,-94.7348
L_5900,1,B_5900,7506 Main St,TX,McLennan,30.0873,-94.6086
L_5901,1,B_5901,3880 Main St,TX,Travis,31.8817,-93.8044
L_5902,1,B_5902,9448 Main St,TX,Dallas,34.1116,-94.5321
L_5903,3,B_5903,2806 Main St,TX,Travis,36.2753,-106.1552
L_5904,3,B_5904,2189 Main St,TX,Galveston,29.7592,-99.6053
L_5905,3,B_5905,2351 Main St,TX,Nueces,26.7114,-97.9686
L_5906,1,B_5906,9586 Main St,TX,McLennan,28.4323,-94.3483
L_5907,2,B_5907,3721 Main St,TX,McLennan,30.5997,-101.2488
L_5908,1,B_5908,1455 Main St,TX,Cameron,,
L_5909,1,B_5909,7317 Main St,TX,Nueces,31.919,-93.786
L_5910,2,B_5910,7638 Main St,TX,Nueces,33.9799,-94.6089
L_5911,1,B_5911,8467 Main St,TX,Harris,34.0523,-95.4706
L_5912,3,B_5912,7169 Main St,TX,Dallas,25.872,-103.3524
L_5913,1,B_5913,5599 Main St,TX,Cameron,31.0511,-105.0212
L_5914,1,B_5914,232 Main St,TX,Nueces,28.2133,-105.6497
L_5915,3,B_5915,4102 Main St,TX,Cameron,32.8671,-102.4637
L_5916,2,B_5916,9400 Main St,TX,Nueces,25.9362,-100.0998
L_5917,2,B_5917,4636 Main St,TX,Cameron,32.6733,-105.6401
L_5918,2,B_5918,7298 Main St,TX,Harris,29.5408,-103.6426
L_5919,3,B_5919,6219 Main St,TX,Nueces,,
L_5920,1,B_5920,1008 Main St,TX,Travis,31.9589,-97.9115
L_5921,1,B_5921,5281 Main St,TX,Galveston,27.3688,-102.2308
L_5922,1,B_5922,5435 Main St,TX,Galveston,34.7433,-98.7712
L_5923,1,B_5923,8002 Main St,TX,Galveston,,
L_5924,3,B_5924,8209 Main St,TX,Nueces,30.9818,-103.8494
L_5925,1,B_5925,8005 Main St,TX,Cameron,,
L_5926,3,B_5926,9316 Main St,TX,Galveston,27.7672,-102.7496
L_5927,3,B_5927,1392 Main St,TX,Dallas,36.4605,-102.9967
L_5928,3,B_5928,7615 Main St,TX,Travis,30.5995,-99.3957
L_5929,1,B_5929,5025 Main St,TX,Galveston,,
L_5930,1,B_5930,3439 Main St,TX,McLennan,28.699,-100.9506
L_5931,3,B_5931,1315 Main St,TX,Nueces,36.0588,-101.1506
L_5932,2,B_5932,2156 Main St,TX,Travis,27.1768,-103.646
L_5933,2,B_5933,5035 Main St,TX,Dallas,36.355,-94.5086
L_5934,2,B_5934,3568 Main St,TX,Galveston,33.2026,-100.4373
L_5935,2,B_5935,5044 Main St,TX,Dallas,29.2385,-96.4162
L_5936,2,B_5936,5330 Main St,TX,Nueces,34.2148,-98.3486
L_5937,1,B_5937,3481 Main St,TX,Galveston,33.1623,-95.4213
L_5938,2,B_5938,5830 Main St,TX,McLennan,36.2324,-105.4232
L_5939,2,B_5939,4157 Main St,TX,Travis,33.2373,-94.0107
L_5940,3,B_5940,8339 Main St,TX,Cameron,31.5589,-102.0528
L_5941,2,B_5941,1353 Main St,TX,McLennan,28.6674,-101.5758
L_5942,3,B_5942,1225 Main St,TX,Galveston,26.1963,-95.9373
L_5943,1,B_5943,5513 Main St,TX,Harris,29.588,-106.5809
L_5944,3,B_5944,8209 Main St,TX,Travis,29.5056,-96.88
L_5945,3,B_5945,5862 Main St,TX,Dallas,33.5994,-96.0183
L_5946,1,B_5946,618 Main St,TX,Galveston,34.7363,-103.1865
L_5947,1,B_5947,9727 Main St,TX,McLennan,33.486,-98.4891
L_5948,2,B_5948,2405 Main St,TX,Nueces,28.463,-97.8701
L_5949,2,B_5949,7627 Main St,TX,Cameron,26.3017,-100.1562
L_5950,2,B_5950,2687 Main St,TX,Harris,26.3412,-106.4519
L_5951,1,B_5951,921 Main St,TX,Cameron,34.669,-106.4349
L_5952,2,B_5952,4551 Main St,TX,Nueces,35.3528,-105.0643
L_5953,2,B_5953,8547 Main St,TX,Galveston,25.9966,-96.6291
L_5954,3,B_5954,667 Main St,TX,Dallas,32.265,-96.2711
L_5955,3,B_5955,3181 Main St,TX,McLennan,31.6415,-104.2654
L_5956,1,B_5956,6334 Main St,TX,Travis,34.4057,-106.2838
L_5957,1,B_5957,9791 Main St,TX,Harris,29.894,-96.5268
L_5958,2,B_5958,6213 Main St,TX,Galveston,33.701,-106.0772
L_5959,1,B_5959,7484 Main St,TX,Galveston,35.5941,-99.4738
L_5960,2,B_5960,5872 Main St,TX,Galveston,35.9492,-98.3687
L_5961,3,B_5961,6943 Main St,TX,Galveston,26.0251,-100.7729
L_5962,3,B_5962,3154 Main St,TX,McLennan,31.5832,-104.6147
L_5963,3,B_5963,4303 Main St,TX,Travis,29.2421,-98.6341
L_5964,2,B_5964,3328 Main St,TX,Dallas,29.416,-93.8822
L_5965,2,B_5965,3368 Main St,TX,Harris,33.2049,-97.3082
L_5966,2,B_5966,9547 Main St,TX,Cameron,27.9798,-103.4988
L_5967,1,B_5967,1745 Main St,TX,Galveston,27.214,-105.873
